age_group,subject,topic,difficulty_level,example_type,input,output,solution_steps
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,Why should we use eco-friendly cleaning products?,They contain fewer harmful chemicals and protect water sources.,"['Understand how chemicals enter drains and rivers.', 'Learn about biodegradable alternatives.', 'Promote natural cleaning solutions.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,How can each student help reduce pollution in school?,"By avoiding littering, saving energy, and supporting recycling projects.","['Identify pollution sources in school.', 'Recognize personal responsibility.', 'Act through simple daily habits.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,Why is conserving biodiversity important for the planet?,Biodiversity keeps ecosystems balanced and supports all life forms.,"['Understand what biodiversity means.', 'Learn how species depend on each other.', 'Promote protecting natural habitats.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,How can we save water when washing clothes?,By using full loads in the washing machine or washing fewer times with less water.,"['Understand water use in household chores.', 'Recognize that smaller, frequent washes waste water.', 'Plan efficient laundry routines.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,Why should we turn off computer monitors when not using them?,It saves electricity and reduces unnecessary energy consumption.,"['Identify idle devices that still use power.', 'Connect power savings to pollution reduction.', 'Encourage switching off devices completely.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,How does soil pollution affect food and health?,Polluted soil produces unsafe crops that can harm human health.,"['Learn how chemicals enter soil.', 'Understand how plants absorb harmful substances.', 'Promote organic farming and safe waste disposal.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,Why should we avoid wasting stationery materials?,"It saves resources used to make paper, pens, and other supplies.","['Identify raw materials used in making stationery.', 'Connect overuse to environmental impact.', 'Encourage mindful consumption and reuse.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,Why is it important to reduce e-waste?,Electronic waste contains toxic substances that harm soil and water.,"['Understand what e-waste is.', 'Recognize dangers of improper disposal.', 'Promote recycling of old electronics.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,How can using solar energy at home help nature?,It uses renewable sunlight instead of burning fossil fuels that cause pollution.,"['Explain how solar panels work.', 'Compare solar to coal energy.', 'Encourage renewable energy adoption.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,Why should we protect coral reefs?,Coral reefs support marine life and protect coastlines from erosion.,"['Learn about coral reef ecosystems.', 'Understand their role in biodiversity.', 'Promote marine conservation actions.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,How can reducing meat consumption help the environment?,It decreases deforestation and pollution from livestock farming.,"['Recognize the land used for animal farming.', 'Understand methane emissions from livestock.', 'Encourage balanced, sustainable diets.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,Why should construction sites manage dust and waste properly?,"Uncontrolled dust and waste pollute air, water, and nearby land.","['Identify pollution sources at construction areas.', 'Understand their effects on local ecosystems.', 'Promote cleaner building practices.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,How do gardens in cities help the environment?,"They provide fresh air, absorb carbon dioxide, and support biodiversity.","['Explain what urban gardens are.', 'Connect plants to air purification.', 'Encourage community gardening.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,Why should factories control smoke emissions?,Uncontrolled smoke causes air pollution and respiratory diseases.,"['Identify harmful gases from factories.', 'Understand air pollution’s effects.', 'Encourage pollution control measures.']"
11–12,Civics / Moral Education,"Environmental responsibility: sustainable living, conservation, pollution control",medium,reasoning,What is the benefit of using natural pest control methods?,They keep crops healthy without harming soil and water with chemicals.,"['Learn about chemical pesticide damage.', 'Explore natural pest control options.', 'Promote eco-friendly farming methods.']"
